wallet,label,quality,depth,liquidation,age,activity,volume,utilization,handP,events,closed,open
0xaDfCbE4dABAAf95eee6BBaB61B09596da3749138,0,0.6,0,0,0.30119,0.038461,0.000799,0,0.40247,2,0,0
0x7F764344892228eEF9Dccb39eB4796693b24D9AE,0,0.6,0,0,0.557147,0.074074,0.01088,0,0.462861,4,0,0
0xEbD1bE9734fdbc2A28ca6a8Ed0984f3B16d03Dc0,0,0.6,0,0,0.736264,0.21875,0.848457,0,0.58811,14,0,0
0xF2411d52e459831A21e0ac14c849a880293E69AF,0,0.6,0,0,0.860396,0.038461,0.176548,0,0.5423,2,0,0
0x6222022BbF5182df4c20bab600d82655f95635A0,0,0.854416,0.343949,0,0.533689,0.787234,0.903818,0.389185,0.817243,185,2,2
0xbd51e8421ec32a78DB5fa3Ce2DBF53dF110e9776,0,0.874162,0.395261,0,0.679552,0.315068,0.842425,0,0.84914,23,2,0
0x6Fa928b32a7911C39b07662b1e3D1B8603eCE5e2,0,0.6,0,0,0.773413,0.019607,0,0.000999,0.505633,1,0,1
0x00F3f3303E94b0c0412Cf10b41477394179Fe58e,0,0.845933,0.323815,0,0.693188,0.253731,0.607966,0,0.810522,17,1,0
0x0c88ca585FddF8911119e1514B880eED2ab95831,0,0.6,0,0,0.86893,0.019607,0,0.000999,0.527098,1,0,1
0x91C4cC2Fd11328DbF6aBe60f7326F39DC71461c8,0,0.600357,0.000268,0,0.869696,0.074074,0,0,0.532489,4,2,0
0x807674eaAe8d0FE01D56808996a9a98A1aF55760,0,0.685756,0.075674,0,0.606208,0.264705,0.080206,0,0.588822,18,1,0
0xb795De0047a18EFA119640cee220D71231CbB7C8,0,0.595245,0.00239,0.003977,0.775403,0.056603,0.003587,0,0.504119,3,1,0
0x31E7B932C655628fDA6F22f063D550d990dBA726,0,0.6,0,0,0.850182,0.382716,0.998575,0,0.638443,31,0,0
0x6aB84dBe10Ec4aE69050ab3fA38BF01dE89cfe71,0,0.478421,0.114334,0.147493,0.827308,0.350649,0.184738,0,0.408074,27,7,0
0xB26C1680Af02AD98E1A6923802131112c2bBE8fe,0,0.6,0,0,0.805677,0.206349,0.93574,0,0.609411,13,0,0
0x156dd612E9dFb0b448b6A164E14b36634BA86dCb,0,0.6,0,0,0.869148,0.038461,0,0.001996,0.528692,2,0,2
0xECD946d4c6628F487c88568217b0D19c1Fc6390a,0,0.620171,0.015682,0,0.732007,0.038461,0.019607,0,0.521002,2,1,0
0xe0Eb3075C2cbC4C4807a5802DA45B1dbC7b955d1,0,0.378015,0.163834,0.239027,0.846279,0.514563,0.910959,0,0.368594,53,4,0
0x61E09Ae9ee8f57a2FB35a67B115730Ab599B5e65,0,0.6,0,0,0.571086,0.107142,0.021526,0,0.46979,6,0,0
0x30DDB23BcFe0BAD321192fC6A5eA9e69df59799a,0,0.943917,0.647849,0,0.803249,0.799196,0.983803,0,0.931484,199,9,0
0x7b48E8fA24687f8ddfa3DE160E457bc3905295A9,0,0.808468,0.246152,0,0.762966,0.603174,0.919973,0.747294,0.773459,76,2,1
0xbd1E48E413702ff6B41e4cadd90f61482dfF5735,0,0.822921,0.274134,0,0.789284,0.21875,0.80471,0.7166,0.763442,14,1,1
0x5dBAd2553EC1b455562A7e9757fEbC04a7a8D5d5,0,0.6,0,0,0.77198,0.137931,0.074074,0,0.522231,8,0,0
0xB70F66cB9Bda90d0b5363B9AB2D41655ed3674Fc,0,0.076883,0.671181,0.772829,0.606959,0.583333,0.92341,0,0.081873,70,1,0
0xEf6148E5E7e146B3367605F9925379D20EF88DC2,0,0.652896,0.043719,0,0.796205,0.122807,0.02496,0,0.577959,7,1,0
0x0076a4BEA26A545caDedC011aa3FB01daE03ADdA,0,0.6,0,0,0.876857,0.074074,0,0.001996,0.533524,4,0,2
0x41C73BBed0f86fF1789D9aE7241c6A30737b56BF,0,0.714566,0.416428,0.220081,0.799849,0.418604,0.892146,0,0.697281,36,3,0
0xe2d43a2C7720CEFc7aF0E646B7E25FEaF7c4bbeA,0,0.604882,0.003693,0,0.77332,0.074074,0.025531,0.10424,0.507393,4,1,1
0x86B7C898104B85d8E9be629d28d95eC3128cb2e2,0,0.723066,0.117633,0,0.477183,0.122807,0.064546,0.103365,0.579427,7,2,1
0x5aCA3647ce1E3dC1B8Bd80A26aE00592bDfE8908,0,0.658486,0.048866,0,0.749176,0.152542,0.423564,0.326684,0.578325,9,1,1
0x2115E324da67FBee40c6A35563175a8CE6dD0554,0,0.539376,0.309909,0.272767,0.722651,0.390243,0.318708,0,0.430015,32,3,0
0xbd8534C5314a7c3345758bA2a8AE8C3C977389Fb,0,0.6,0,0,0.769379,0.137931,0.010097,0,0.516057,8,0,0
0xFED7Ba81D407f01d36b7f1299105270E8B80C2CD,0,0.391567,0.207349,0.269797,0.809277,0.264705,0.357078,0,0.303026,18,4,0
0x44F1dbFB274B5E7316AB3579dD2b5B6f141af8Cd,0,0.601724,0.001297,0,0.758668,0.038461,0,0,0.505865,2,1,0
0x02682B45ab991e88F91e676bB49737810753De67,0,0.595263,0.002381,0.003962,0.775385,0.056603,0.007345,0,0.504465,3,1,0
0xCd1cEca54d181f0623caf44e4CBbcb3cbD864dEA,0,0.875242,0.398267,0,0.739852,0.612403,0.964836,0.262201,0.861945,79,2,1
0x681fe4E8A1C71A7e6444C2A136071E8b4cAC2d6F,0,0.604486,0.154089,0.105412,0.786161,0.698795,0.246534,0,0.5742,116,12,0
0xdAb8C929e52202b744EAB5294507D2e4f9Dd308C,0,0.378472,0.149367,0.2264,0.789188,0.773755,0.907847,0,0.381185,171,2,0
0x4544B9C56131aEcbe85B323F8bDe2b87D2c37Fa5,0,0.621964,0.017131,0,0.762222,0.056603,0.057315,0.118865,0.522704,3,1,1
0xb6A7D6fC838863AafC44eE9FfcA21031157C24d5,0,0.6,0,0,0.300133,0.090909,0.964911,0,0.489916,5,0,0
0xCC7AB172233c8449268350670f7560A754d6F7E4,0,0.970445,0.789931,0,0.809448,0.909255,0.9972,0,0.949218,501,7,0
0x5C2acAE2bfBf75B7a2f045DC7f4326bc4f0B048D,0,0.609971,0.013267,0.003741,0.871601,0.090909,0.827568,0,0.614278,5,2,0
0x92E0616a5bCA9dC832E0742dDed8C738DB7E5165,0,0.588148,0.006008,0.009974,0.828513,0.230769,0.012638,0,0.523683,15,1,0
0xc0961528982BeE4Bd22d6C9000068A738B135d0A,0,0.771471,0.183739,0,0.758936,0.456521,0.90298,0,0.780132,42,1,0
0x10E29e5EbD0A2894cf1dF32B1e5C2f4F15448bcD,0,0.585958,0.007137,0.011839,0.736325,0.090909,0.151967,0,0.500315,5,3,0
0xd5a658C8e7E1b08dF81dfb0ebFf40c2E38590F48,0,0.596972,0.003678,0.003977,0.86257,0.056603,0.010097,0,0.526078,3,2,0
0xC490BaDab6E2736580aEe871470CC7AC32a868F3,0,0.972362,0.801665,0,0.686348,0.723756,0.988498,0.570782,0.927062,131,4,2
0x23F8C7dB7A1B656652e9726ab264c5B181418B9f,0,0.948596,0.670452,0,0.859322,0.590163,0.977658,0.396251,0.922063,72,9,1
0x89Fb350EFCb57817487005decC2CA61EbbD275a7,0,0.6,0,0,0.867264,0.019607,0,0.000999,0.526724,1,0,1
0xB4fb31E7B1471A8e52dD1e962A281a732EaD59c1,0,0.895293,0.458304,0,0.884181,0.838709,0.99952,0,0.908866,260,4,0
0xaADA896e68aC4C9F3d0EED9b5b95299a12BD622d,0,0.832408,0.293799,0,0.691722,0.275362,0.690479,0,0.803172,19,2,0
0xbB55bf4f652579741c5E27f30b869842579e7713,0,0.704091,0.095457,0,0.838746,0.180327,0.048162,0,0.648403,11,4,0
0x37DBe112F1507194507786706e55b514761ECa63,0,0.6,0,0,0.862598,0.019607,0,0.000999,0.525677,1,0,1
0xd6bbDd5Ad9F576C7C5f9BF5a6352D4e758c4be5e,0,0.064806,0.712435,0.805035,0.719271,0.418604,0.960277,0,0.080944,36,2,0
0x2e57949003Af7ac9b357E3afD72b6ED1b4545DF7,0,0.6,0,0,0.502086,0.074074,0.031195,0,0.452326,4,0,0
0x8ec544922B85440dce8b2FEF7060FB807a7bdC95,0,0.6,0,0,0.869068,0.038461,0,0.001996,0.528674,2,0,2
0x6D6A2CDEa4711fa5EB5b580c7aeE053Dc54aa265,0,0.6,0,0,0.578414,0.444444,0.997564,0,0.58547,40,0,0
0xa3C391051515bADa72304844BDe38C83892E0098,0,0.72957,0.125674,0,0.566871,0.206349,0.116919,0,0.627458,13,2,0
0x279cc897Ea1CbBbE9c5535BE21dC0c07b89d3CA8,0,0.6,0,0,0.756822,0.038461,0.001796,0,0.503807,2,0,0
0x110cf43a8719A1b074903269F082A7c216B1A466,0,0.60221,0.001664,0,0.87159,0.038461,0.056959,0,0.536699,2,1,0
0x5E32882EfBd95aAa955AfFd4D552668158c1f342,0,0.528789,0.038831,0.063085,0.803761,0.090909,0.065245,0,0.439455,5,1,0
0x01Cf5da9Ff385ED8d0FC9BBF231D1b7b74b5F908,0,0.6,0,0,0.570565,0.074074,0.004182,0,0.465281,4,0,0
0xe6286F6D9e67B5a586E6161f5493E85A99da2f59,0,0.577814,0.014513,0.021004,0.842967,0.193548,0.07493,0,0.516468,12,2,0
0x24a30823bd87E785B0c4B3803a2bffD91eb6876F,0,0.617481,0.013524,0,0.85353,0.090909,0.504607,0,0.591489,5,1,0
0xB3742b11dE13B9dCB129c7d28684572aC1D8EDCc,0,0.6,0,0,0.870296,0.074074,0,0,0.532252,4,0,0
0x44Fbef86239Debd8e68a22a9BA58Cd7aB6BE6947,0,0.203187,0.369435,0.494046,0.731937,0.324324,0.888053,0,0.158294,24,2,0
0x89e8a941a92ee5B72D4B9d67B7E042aA44B90542,0,0.536004,0.034579,0.056333,0.703656,0.107142,0.063144,0,0.42717,6,1,0
0x236CE2f5241Ad7B05EaAfef1855b2cB7B23aa7C6,0,0.295863,0.388305,0.472865,0.794707,0.438202,0.792625,0.461843,0.195195,39,2,1
0xC38Cf4A6c79e6B7910394ccd42B57e2dA616E8fc,0,0.6,0,0,0.868941,0.019607,0,0.000999,0.5271,1,0,1
0xa1b574c372de03C38A7F52029d2d1AA11686ddF6,0,0.6,0,0,0.805674,0.253731,0.977412,0,0.616803,17,0,0
0x8527e2f0461BAb93d6229390671DD08f4A3D4Ce5,0,0.6,0,0,0.570505,0.21875,0.680184,0.878626,0.449333,14,0,1
0x07Ce47d661F71cd578ee8042Cc1CDac51D6e600B,0,0.595245,0.00239,0.003977,0.725038,0.122807,0.014195,0,0.499509,7,1,0
0x98169c57b0Fca6E42172A3A62E236aa790C26EFC,0,0.753544,0.157471,0,0.697541,0.166666,0.259368,0,0.688464,10,1,0
0x03Fc17B86D9b90f85E16dAF9754E92aF411345Fe,0,0.762,0.169574,0,0.860048,0.590163,0.867756,0,0.793009,72,7,0
0xf7C3f61618634659F8aADB76A3A5D87f929aaA91,0,0.824227,0.276777,0,0.772074,0.462365,0.948878,0,0.830072,43,1,0
0x0A3CBAbE7e15128477081C6DED88ac33C803F920,0,0.752992,0.156698,0,0.845494,0.404761,0.761723,0.676718,0.71337,34,3,2
0x2C698C475B66563dF9ec62742Ad84E75D6B24AA2,0,0.869075,0.381401,0,0.742975,0.39759,0.96871,0,0.861014,33,1,0
0x372416474119fA9f6932F75D9030140DB9a504D2,0,0.978861,0.843179,0,0.707446,0.545454,0.982992,0,0.942683,60,5,0
0x67Da5285aA57db320c154048D242CB73E69f11bb,0,0.928608,0.579986,0,0.77167,0.342105,0.767927,0,0.901014,26,3,0
0x0E4406c5E007afB5559951Fe432D7B3d8535c4a0,0,0.6979,0.088605,0,0.764612,0.206349,0.697061,0,0.67979,13,2,0
0x9A1500B41519868039B1f95C447Ba50B76D837e6,0,0.809179,0.247477,0,0.883729,0.679487,0.932373,0.223316,0.829384,106,9,1
0x6d6047152646a84CfFBf8CcD2a8bdccE48F89329,0,0.800554,0.231755,0,0.73179,0.253731,0.556816,0,0.769475,17,1,0
0xbcF9e01DA445A3FB8ad064D75febbED0322bE157,0,0.60798,0.00607,0,0.764725,0.230769,0.058734,0,0.53569,15,1,0
0xbE10649274e3A00eD904aec7ABc39bdc5AD46553,0,0.710813,0.103105,0,0.848189,0.242424,0.323593,0,0.683545,16,6,0
0x8545722f344af4B9D100ca782F426606C776cf5c,0,0.6,0,0,0.773438,0.038461,0,0,0.507388,2,0,0
0xa2af6Bf70FFff1977c27D599D6C6cAA7a05943a4,0,0.6,0,0,0.669902,0.074074,0.012052,0,0.488266,4,0,0
0xeA1a19804Db91e157C914F5ab34d2e82410347bD,0,0.672032,0.747393,0.612592,0.751707,0.635036,0.975062,0,0.542259,87,4,0
0x3085F25455B821EeDCFf10433fee6723d34c2426,0,0.745509,0.146415,0,0.884658,0.583333,0.971471,0,0.788572,70,3,0
0xCF67E96Da5E45892D371Dc22dA7b71003A34a815,0,0.911457,0.513447,0,0.810889,0.553571,0.892523,0,0.902037,62,9,0
0x50ffA24742c51959948dbDf5E13e0FA191B958A0,0,0.938965,0.624919,0,0.816156,0.557522,0.939075,0,0.922402,63,8,0
0x60D069Cc8621183AEf133A30ef3648fCBD9c388b,0,0.6,0,0,0.66985,0.038461,0.002593,0,0.484314,2,0,0
0xB7b2297Ccb4b921deB22F4e43d7EbddE7A0a4d45,0,0.6,0,0,0.876888,0.038461,0,0.001996,0.530427,2,0,2
0x6CcfBe168586F01397d8EC2545a3580aE2816049,0,0.899178,0.47096,0,0.691892,0.565217,0.806658,0,0.880005,65,2,0
0xe7577899Ca337Ce2a40613D947de4E507621cDE9,0,0.597806,0.001099,0.001831,0.862622,0.137931,0.012443,0,0.534603,8,1,0
0x4FDa2908A29DAE3bCD813C3aA1dBB0B89652496B,0,0.6,0,0,0.867277,0.019607,0,0.000999,0.526727,1,0,1
0x37BD1e8cDf72fb8D37e06A61d20ADA7A842233fa,0,0.649217,0.040392,0,0.764737,0.056603,0.046529,0,0.563249,3,1,0
0xb49D105fc04b12Ab72689DCbF1b964D91095ad4e,0,0.970299,0.789043,0,0.791616,0.640287,0.994421,0,0.943497,89,8,0
0x49b902ce185F96a109089d40cb30c59CDb435f32,0,0.634752,0.027752,0,0.67243,0.72067,0.035493,0.008814,0.582635,129,5,1
0xf2c3468A8837b19e91b540FbA69385B336372Aa2,0,0.813868,0.256343,0,0.795943,0.431818,0.468876,0,0.797252,38,7,0
0x21318B2DaD18b1FFcd1A8F9088F86588703ABAB8,0,0.581423,0.009494,0.015724,0.793014,0.264705,0.773581,0,0.576671,18,4,0
0x382169edD33909b40383fC0E0bC89C5c79084831,0,0.908285,0.502091,0,0.581076,0.152542,0.848466,0,0.862065,9,1,0
0xa46Cd0DBe26891FC9a9F7aBDFa51390C7785958b,0,0.6,0,0,0.853477,0.253731,0.012833,0.008919,0.544347,17,0,1
0xaFE2Ac2cA8325b45013645fE641a6f6fa528B3bf,0,0.096597,0.609892,0.722658,0.777795,0.275362,0.923799,0,0.094729,19,1,0
0x80146E95459650f38684cdF18ac3B00FF37fD8aA,0,0.979538,0.847669,0,0.508097,0.450549,0.986659,0.469083,0.917523,41,4,1
0x4a47B57650eB3f4BAf71df353334D08F34E2E53c,0,0.606272,0.004756,0,0.731942,0.038461,0.002792,0,0.504859,2,1,0
0x68D6Ad880b7A71aB5067D6AA0E879EE401Be27a4,0,0.603826,0.002889,0,0.874391,0.107142,0.037536,0,0.543288,6,1,0
0x2689005728e2D7246Bd9d20EaCC4AE752718B03E,0,0.802913,0.235982,0,0.691682,0.790794,0.599839,0.123055,0.79185,189,3,1
0x3E51Da639d4e4324f4C428A3aa880A97C88b6219,0,0.6,0,0,0.775384,0.107142,0.077831,0,0.520634,6,0,0
0x9384bD75b030Cc991A2B03e4839F765E4Aab7502,0,0.927339,0.574743,0,0.584125,0.206349,0.984653,0,0.886674,13,1,0
0xb9F5Ab95fcf3f4f588e1BC8E3Cb13f3089C1A9e7,0,0.929627,0.584234,0,0.698125,0.253731,0.785784,0,0.893448,17,2,0
0x7Fa6C2E57d9b21026E60a73CfC3fa2c8b84B0Dd0,0,0.79624,0.224163,0,0.74985,0.462365,0.983428,0,0.805381,43,1,0
0xc240Fb93E2D8b14F1224aEFf671047f14c8c1b2e,0,0.6,0,0,0.743839,0.681528,0.989663,0,0.639771,107,0,0
0x6d4f1A2D5F5fbAB57397400f0fA13A7C3830fc26,0,0.991665,0.933763,0,0.706858,0.736842,0.998813,0,0.953949,140,5,0
0xcDF8EBAB98028420cd8C30E1e4FC4113B919e2c9,0,0.593808,0.003118,0.005186,0.85498,0.725274,0,0.000999,0.577783,132,2,1
0x511f18dcBA933B58955Ffa03E3C927b416c2433d,0,0.743216,0.143336,0,0.811526,0.358974,0.926238,0,0.758564,28,1,0
0xF97f8d77D9E17619021Dd4358F27c89EEe3cCa2f,0,0.614082,0.010828,0,0.854151,0.342105,0.358069,0,0.596988,26,2,0
0x1C9Ec26915fbfD61C34227C9218F4791Da28d513,0,0.6,0,0,0.728226,0.137931,0.0099,0,0.506785,8,0,0
0xF31b7a7EF5Ce0BFe3ca9D67791bcdE2e7AbFD8c5,0,0.6,0,0,0.773247,0.038461,0.000599,0.002991,0.507098,2,0,1
0xf3e38aa006bD3e3968C4F223E104B483B022D473,0,0.6,0,0,0.503924,0.074074,0.833682,0.952523,0.428063,4,0,2
0xC1f531291EAbB15214E609549ee7165513C2b90F,0,0.967173,0.770409,0,0.828568,0.977022,0.991528,0.091113,0.947586,2126,27,2
0xDDF7c0A8C18b811Ffa5ac72Bd1CAb5647FB71c26,0,0.815727,0.259922,0,0.882895,0.375,0.989325,0,0.834843,30,7,0
0xAadF465695b80D5F8A1079b6646ba0bDbbaa4307,0,0.63735,0.304834,0.197666,0.798622,0.740932,0.951462,0,0.653162,143,5,0
0xB8b3BBe8Dbb05C20C5a696dD30d308308419dD9A,0,0.610517,0.008036,0,0.773349,0.038461,0.009704,0,0.519233,2,1,0
0xC47b639c566254f3fe1994C74c56510E4Da35BF8,0,0.485961,0.259537,0.263248,0.755847,0.479166,0.833925,0,0.437301,46,3,0
0xa6444dA7Ab46d31249120601681cBcE0E1AEbf13,0,0.750205,0.152825,0,0.861668,0.285714,0.958109,0,0.770328,20,1,0
0x0A03Dc69c66375622371f9aeAf95b63508CCF42e,0,0.621443,0.016709,0,0.788206,0.193548,0.25228,0.545308,0.514405,12,1,1
0xa71b4FDCb0d4E8CCC7a43d0D8d4E2a3C99ea6b28,0,0.620245,0.015741,0,0.73193,0.038461,0.021334,0,0.521215,2,1,0
0x60cb1fE5D01a3702674EB2B6277c5A4EEE18616C,0,0.830078,0.288867,0,0.826039,0.754901,0.989115,0,0.856389,154,1,0
0xbD03C1B8Bd4A54b8B7D38987502E4b05716a3FdF,0,0.923077,0.557525,0,0.812249,0.468085,0.787901,0,0.904586,44,6,0
0xDBA24892630146758aF3a9B736eF351DbEAA39dc,0,0.6,0,0,0.774757,0.074074,0.02856,0,0.513297,4,0,0
0xAe52e1aab482d3fB61a8737332351A1C11574d1f,0,0.25809,0.32476,0.433641,0.87436,0.315068,0.537892,0,0.198781,23,8,0
0xeBB17ebf1bAF6f611d0bf6D811E8ed49dc45a3c0,0,0.6,0,0,0.869394,0.264705,0.091569,0,0.556544,18,0,0
0x7481d3b05D7b87DC570cbE853A1aFD370E315F23,0,0.821013,0.277084,0.003817,0.789949,0.635036,0.50734,0.361409,0.793105,87,7,1
0xE303EA03c40723Da041cE32be27Bd7B1dba08332,0,0.6,0,0,0.442845,0.166666,0.054999,0.180999,0.431373,10,0,1
0x6b83A74F4cde953bA1058425FF224aB075ba607f,0,0.6,0,0,0.653978,0.038461,0.001198,0,0.480625,2,0,0
0x181E26780FAe8ed7d0CC1b7B1d4cEfF4F7f0C3DD,0,0.904703,0.489595,0,0.815817,0.612403,0.926588,0.047934,0.898915,79,4,1
0x7D17f3b02cE26e69F12d8dD0404728c5182C3C25,0,0.6,0,0,0.603635,0.107142,0.012248,0,0.476283,6,0,0
0x23E5b26142464de8D2Debe40fF5a812a5eF1C034,0,0.937553,0.618559,0,0.602989,0.650349,0.899783,0,0.908007,93,5,0
0xBe29568b816A1904DF1A2Ad4A1A900eAFDEb8D01,0,0.787289,0.208952,0,0.805218,0.462365,0.825668,0,0.796809,43,4,0
0xd0dB7f650EbF84CaE67E827dCFFd839082A70F02,0,0.6,0,0,0.879844,0.137931,0.348788,0,0.570087,8,0,0
0x32c11C9D7e59F985F8019f8549dC59Dc85bA17C0,0,0.721064,0.125169,0.005948,0.824321,0.180327,0.234537,0,0.677378,11,2,0
0xBf45101f96E46214CFf11DF3BE101fd1c35A66c2,0,0.6,0,0,0.778705,0.193548,0.106185,0,0.531393,12,0,0
0x2e509695aB22360f0Ba219539dbf1876092BaE4E,0,0.512274,0.048864,0.07887,0.865156,0.39759,0.97172,0,0.53883,33,1,0
0xc5F9E336ccD83800118AD6CBD0da5bE1C1485f64,0,0.791622,0.216226,0,0.784274,0.166666,0.978634,0,0.789345,10,1,0
0xEFc138eD33538C90290e2E37d947ACc7bcE7ACB8,0,0.968916,0.78073,0,0.683108,0.804687,0.995144,0,0.940487,206,4,0
0x0edF7293F40F529F49eFeAd3fc46567018e75541,0,0.6,0,0,0.867263,0.038461,0,0,0.528468,2,0,0
0x97399e26a145baC8eeB0F334B026457306cD1CfA,0,0.6,0,0,0.5612,0.107142,0.474127,0,0.50713,6,0,0
0x82D58075a7b82e2C780101a7f125f70B970b388A,0,0.6,0,0,0.736421,0.038461,0.115826,0,0.509193,2,0,0
0xd674bd5B3cE79904b5Ff97d33CE9ADf25c3D6152,0,0.651352,0.418539,0.281912,0.798037,0.766355,0.874608,0.111297,0.632627,164,5,1
0x01CE5510211C4554a51510B65e470f4635E12631,0,0.595245,0.00239,0.003977,0.862614,0.090909,0.002593,0,0.526632,5,1,0
0x3dEdE30e3733456c7b243568cE0bA3045247d893,0,0.683362,0.0732,0,0.360526,0.137931,0.01088,0,0.514614,8,2,0
0xD706ebd5Cfa7aA49412fC97D4aca13bC4bA1F29f,0,0.485278,0.066224,0.105707,0.783482,0.295774,0.17287,0,0.40934,21,4,0
0xdAa6dA5b947f48A87CEd7f1A61bDA51761Db4Ed4,0,0.791793,0.216517,0,0.783453,0.603174,0.856918,0,0.807111,76,7,0
0x6fF46bb975F90ce2010599D77b8E22aB7f9563c1,0,0.601325,0.000996,0,0.868915,0.038461,0.011662,0,0.531234,2,1,0
0x964F286E6fA1F696d5EAd4a29c10622fA8D8d3b9,0,0.6,0,0,0.670139,0.074074,0.020951,0,0.489098,4,0,0
0xB5786ba7fc04a8b4C79dcfed8F7925EB4276E924,0,0.6,0,0,0.869362,0.074074,0.000199,0,0.53206,4,0,0
0x4C2073675883e3644b5B7Ebc7c920128700Fe9C4,0,0.817952,0.264256,0,0.839868,0.921383,0.912331,0.624678,0.818882,586,4,1
0x4710d06d10AdCbebB3C2829B1aAb2b8F03F54196,0,0.73746,0.61655,0.388317,0.736874,0.831649,0.94195,0.005594,0.697088,247,6,1
0x315BCcb1b330e281A39773DbcF5c301acdD6E7F7,0,0.6,0,0,0.823965,0.152542,0.992908,0,0.613601,9,0,0
0x2aFf6d6F535A719Ce2Ec4AD6fc6e811314E089B9,0,0.6,0,0,0.80384,0.056603,0.010292,0,0.51671,3,0,0
0x576c026F28E3900072898B5f571a557F558aCd31,0,0.6,0,0,0.566946,0.242424,0.545908,0.85761,0.441057,16,0,1
0x5dF4a429BdEbbeF95FaC91bAb5E3C3Ee2c57A14e,0,0.919697,0.544282,0,0.815076,0.462365,0.916977,0,0.906101,43,4,0
0xEabaBf45Bd7440553a8c8c440BA10e4c9213e271,0,0.610331,0.007891,0,0.870935,0.152542,0.020184,0,0.551717,9,2,0
0xE65162c3746f24795A4a99865aA68cf095770C1c,0,0.6,0,0,0.596073,0.074074,0.008919,0,0.47141,4,0,0
0x6b0561716461aaD5Cf5b8191a2ea9A596775C85f,0,0.945809,0.656877,0,0.792605,0.206349,0.905329,0.48484,0.899259,13,2,1
0x178a5b787843a14435F84FC412E3BBc21E219C47,0,0.606272,0.004756,0,0.731941,0.038461,0.001796,0,0.504772,2,1,0
0xb12e28EAD5059FdFdB2c0A665d60A732908E26D0,0,0.024365,0.876354,0.921952,0.819529,0.810606,0.99042,0,0.082269,214,7,0
0x14bBD3b28CAa94B8A578389E6D6cD7d95e46C980,0,0.914582,0.524908,0,0.781735,0.473684,0.961995,0,0.901596,45,5,0
0xf1a5c1524C9268EfEE06adE1e6087ACBFA36dD4c,0,0.6,0,0,0.620792,0.166666,0.469327,0.806389,0.444914,10,0,2
0xDb255A21e038FD839bd520329A400Ded7Db214E8,0,0.334885,0.191916,0.283578,0.697289,0.206349,0.705813,0,0.255525,13,1,0
0x3A212e0eBF5Efc99106B4E467fa4a402aB55b37a,0,0.750448,0.153161,0,0.733615,0.342105,0.21875,0,0.702052,26,4,0
0xdDA466B9C812e2848cB8834f6DD1fbe28516137a,0,0.6,0,0,0.66998,0.038461,0.003785,0,0.484448,2,0,0
0xA8E746fD96AcF045e24A92b79a60d96DfE5B370E,0,0.6,0,0,0.862626,0.019607,0.000199,0.000999,0.525701,1,0,1
0x9249C9e9B0DdebdfBB4A186881e501c8A408aF65,0,0.667299,0.057212,0,0.681571,0.305555,0.343659,0,0.610726,22,1,0
0x0244d7d64e1FDF9303cD440F8b8930be209D9655,0,0.861158,0.360734,0,0.572245,0.545454,0.531615,0.275086,0.803232,60,3,2
0xB82E0d688a8B2c9C2219b9cA5C7776a16f3f65B2,0,0.966437,0.766102,0,0.884887,0.936788,0.993978,0.550579,0.939372,741,8,2
0x90E19f1F7166ae346cDE114f6064458418914868,0,0.6,0,0,0.870735,0.107142,0.528479,0,0.580816,6,0,0
0x402487a1d78C81969e61740F2De24FA3Ea1fd6aC,0,0.846366,0.324816,0,0.53875,0.152542,0.431365,0,0.77204,9,1,0
0x3a8a79C8378309Ff89b8B301544cF2C7599c4812,0,0.6,0,0,0.619076,0.193548,0.011662,0,0.487251,12,0,0
0x593FD9a6632283De6980ccA65EF89ed085E2a5Cc,0,0.931339,0.591459,0,0.817949,0.275362,0.886208,0,0.908203,19,3,0
0xb20aab4cd244CF2645Df2cdfBcD98bA7E2395927,0,0.6,0,0,0.703421,0.315068,0.730501,0.878123,0.491946,23,0,1
0x93cd7c281e94811c37Acef9D368e53bD10d10F57,0,0.6,0,0,0.803986,0.107142,0.180059,0,0.535964,6,0,0
0xbc4A378e91BCb6248D9B0f2c62e27DAcc4DDeFc2,0,0.6,0,0,0.873114,0.264705,0,0.001996,0.549252,18,0,2
0x118A130f8608208D6677a8FCa3de3145AAB234ee,0,0.944336,0.649834,0,0.84155,0.90196,0.955003,0,0.935474,460,14,0
0x55D8DB9243d09E5eFEC6683B5e45B96Eacf0D029,0,0.545737,0.085968,0.089535,0.742992,0.295774,0.238617,0,0.470299,21,2,0
0x6C6A40e3471C893B0c1a2512d8ea20994F550653,0,0.6,0,0,0.775312,0.107142,0.016328,0,0.515243,6,0,0
0x8021Be1828E89A8e1A285024d91eF020Ad153B61,0,0.698933,0.089736,0,0.525755,0.596774,0.121728,0.19399,0.598759,74,1,1
0xDaADCb1774adfd26fb462faCEB3CA7F6b1064480,0,0.746552,0.147826,0,0.557251,0.038461,0.180193,0,0.636265,2,1,0
0x101326703E9b379561831D0F4467348985c18E3e,0,0.874081,0.395039,0,0.722974,0.489795,0.941757,0,0.865568,48,2,0
0x1900e40d1942DF3AFa3e34D3366CB17818a912C4,0,0.712908,0.108332,0.001676,0.852077,0.285714,0.919506,0,0.732329,20,3,0
0xC152Cd87af2b3774e93ed2ad2523c90C576db5fA,0,0.6,0,0,0.805354,0.038461,0.616623,0,0.568098,2,0,0
